_2_fwd_4_COLUs_col4_0_speed_r_2_PV_sp,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_v_03,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_u_03,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_t_02,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_t_angle,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_sp,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_ax_end,_2_fwd_3_GUIDEs_GUIDE_2_1_SplineSnap_4_SHIFTS_PV_v_02,_2_fwd_3_GUIDEs_GUIDE_2_1_SplineSnap_4_SHIFTS_PV_u_02,_2_fwd_2_VERTICAL_2_FRAME_seg02_PM_PV_zr_end,_2_fwd_2_VERTICAL_2_FRAME_seg01_PM_PV_zr_end,_2_fwd_2_VERTICAL_1_STEM_seg02_PM_PV_ar_mid,_2_fwd_2_VERTICAL_1_STEM_seg01_PV_sp_Start,_2_fwd_2_VERTICAL_1_STEM_seg01_PV_sp_End,_2_fwd_2_VERTICAL_1_STEM_PM_PV_zr_bulbNose,_2_fwd_2_VERTICAL_0_PM_PV_zr_FP,FORCES,RESISTANCE_ratio_AA,_fsopt_design_id,_fsopt_generation
0.4233333333,0.3670588235,0.4580392157,0.5490196078,0.3670588235,0.03937254902,-11.05882353,0.4862745098,0.5498039216,0.8682352941,0.6303921569,0.3490196078,0.5458823529,0.1180392157,0.8835294118,0.8911764706,-0.2442522,100.2316,03_OPT/00/NSGA1_000/DES_00271,1
0.5866666667,0.4894117647,0.5364705882,0.4035294118,0.3247058824,0.08474509804,-3.976470588,0.257254902,0.4164705882,0.8676470588,0.6058823529,0.4509803922,0.4442352941,0.108627451,0.8874509804,0.8862745098,0.9264601,100.0961,03_OPT/00/NSGA1_000/DES_00272,1
0.64,0.44,0.4266666667,0.3815686275,0.2619607843,0.05109803922,11.34117647,0.4705882353,0.5262745098,0.8652941176,0.612745098,0.2745098039,0.4823529412,0.12,0.8992156863,0.8274509804,-0.6616374,100.6996,03_OPT/00/NSGA1_000/DES_00273,1
0.6366666667,0.5458823529,0.5019607843,0.348627451,0.3137254902,0.04447058824,-0.8470588235,0.4517647059,0.4007843137,0.8682352941,0.631372549,0.1019607843,0.5134117647,0.1145098039,0.8921568627,0.9441176471,-0.3569935,100.0132,03_OPT/00/NSGA1_000/DES_00274,1
0.6566666667,0.48,0.4721568627,0.6615686275,0.3435294118,0.03121568627,5.905882353,0.577254902,0.568627451,0.8658823529,0.5343137255,0.231372549,0.4795294118,0.1129411765,0.882745098,0.9254901961,-0.2495909,99.97581,03_OPT/00/NSGA1_000/DES_00275,1
0.64,0.3717647059,0.4549019608,0.5462745098,0.2729411765,0.05211764706,-4.964705882,0.382745098,0.5105882353,0.8535294118,0.5480392157,0.2156862745,0.4569411765,0.111372549,0.8560784314,0.9303921569,0.1530763,100.0497,03_OPT/00/NSGA1_000/DES_00276,1
0.6466666667,0.5247058824,0.4376470588,0.4035294118,0.3419607843,0.07760784314,4.094117647,0.6337254902,0.3050980392,0.8758823529,0.6480392157,0.01568627451,0.5247058824,0.12,0.8356862745,0.9039215686,-0.03607536,100.224,03_OPT/00/NSGA1_000/DES_00277,1
0.7433333333,0.4329411765,0.5490196078,0.4035294118,0.3952941176,0.1071764706,-4.305882353,0.5176470588,0.3741176471,0.8811764706,0.5833333333,0.1568627451,0.5656470588,0.1050980392,0.8411764706,0.9196078431,2.89841,99.86499,03_OPT/00/NSGA1_000/DES_00278,1
0.48,0.4729411765,0.6054901961,0.4611764706,0.3639215686,0.03478431373,5.082352941,0.6588235294,0.4760784314,0.8741176471,0.6343137255,0.3843137255,0.5091764706,0.1349019608,0.8898039216,0.9078431373,-0.5039583,100.0337,03_OPT/00/NSGA1_000/DES_00279,1
0.69,0.5058823529,0.4737254902,0.4996078431,0.2980392157,0.05517647059,-2.0,0.5207843137,0.4509803922,0.8817647059,0.5362745098,0.1960784314,0.5981176471,0.1250980392,0.8670588235,0.8578431373,-0.6168247,100.5935,03_OPT/00/NSGA1_000/DES_00280,1
0.67,0.5035294118,0.6211764706,0.3294117647,0.3623529412,0.0791372549,8.705882353,0.3262745098,0.5137254902,0.8547058824,0.612745098,0.4,0.5105882353,0.1270588235,0.8992156863,0.8676470588,1.386246,99.93766,03_OPT/00/NSGA1_000/DES_00281,1
0.59,0.2894117647,0.4705882353,0.3705882353,0.32,0.08066666667,-5.623529412,0.5019607843,0.5309803922,0.8547058824,0.6147058824,0.3333333333,0.5670588235,0.1141176471,0.8403921569,0.8558823529,0.9106355,100.3123,03_OPT/00/NSGA1_000/DES_00282,1
0.5733333333,0.4470588235,0.5019607843,0.5545098039,0.3341176471,0.05007843137,-2.0,0.542745098,0.4478431373,0.8517647059,0.6264705882,0.2901960784,0.4470588235,0.1007843137,0.8874509804,0.8764705882,-0.880211,100.4379,03_OPT/00/NSGA1_000/DES_00283,1
0.53,0.5623529412,0.4580392157,0.2854901961,0.382745098,0.0577254902,8.047058824,0.2823529412,0.4149019608,0.85,0.6029411765,0.5490196078,0.4936470588,0.1368627451,0.8717647059,0.8970588235,-0.536468,100.2105,03_OPT/00/NSGA1_000/DES_00284,1
0.7766666667,0.5670588235,0.5725490196,0.2745098039,0.2792156863,0.02611764706,4.588235294,0.382745098,0.5576470588,0.8517647059,0.5382352941,0.4666666667,0.4668235294,0.1203921569,0.8678431373,0.8323529412,-1.243702,101.1254,03_OPT/00/NSGA1_000/DES_00285,1
0.52,0.5623529412,0.5866666667,0.3788235294,0.3639215686,0.0531372549,0.3058823529,0.3294117647,0.4541176471,0.8811764706,0.6078431373,0.2784313725,0.4625882353,0.1168627451,0.8333333333,0.8656862745,-0.6931694,100.6771,03_OPT/00/NSGA1_000/DES_00286,1
0.47,0.4305882353,0.4015686275,0.4721568627,0.3921568627,0.03478431373,-6.776470588,0.6274509804,0.52,0.8676470588,0.5088235294,0.4117647059,0.5063529412,0.1388235294,0.8623529412,0.8598039216,-1.189615,100.8534,03_OPT/00/NSGA1_000/DES_00287,1
0.6166666667,0.5482352941,0.5176470588,0.4501960784,0.3576470588,0.072,11.17647059,0.671372549,0.502745098,0.8558823529,0.5852941176,0.5137254902,0.4809411765,0.108627451,0.8858823529,0.8970588235,1.076615,99.70916,03_OPT/00/NSGA1_000/DES_00288,1
0.4166666667,0.5035294118,0.4125490196,0.4721568627,0.3905882353,0.03529411765,-14.84705882,0.7466666667,0.502745098,0.8611764706,0.5794117647,0.5960784314,0.5162352941,0.1196078431,0.8584313725,0.8578431373,-1.090861,100.7448,03_OPT/00/NSGA1_000/DES_00289,1
0.4566666667,0.4235294118,0.4517647059,0.562745098,0.3043137255,0.05058823529,-13.69411765,0.4831372549,0.5058823529,0.8582352941,0.6392156863,0.4196078431,0.512,0.117254902,0.8725490196,0.9029411765,0.1122563,100.069,03_OPT/00/NSGA1_000/DES_00290,1
0.39,0.5764705882,0.4470588235,0.3898039216,0.2603921569,0.06435294118,0.9647058824,0.4141176471,0.5090196078,0.8623529412,0.5598039216,0.5921568627,0.488,0.1431372549,0.8662745098,0.8411764706,-0.1125886,100.4401,03_OPT/00/NSGA1_000/DES_00291,1
0.6633333333,0.4752941176,0.5098039216,0.4254901961,0.2729411765,0.06996078431,2.941176471,0.2980392157,0.3882352941,0.8629411765,0.612745098,0.4078431373,0.488,0.1031372549,0.8349019608,0.9450980392,1.038454,99.85452,03_OPT/00/NSGA1_000/DES_00292,1
0.61,0.5341176471,0.5317647059,0.5517647059,0.3764705882,0.07098039216,-3.647058824,0.4894117647,0.4588235294,0.8547058824,0.6460784314,0.3215686275,0.4978823529,0.1145098039,0.8615686275,0.8392156863,-0.1720538,100.3952,03_OPT/00/NSGA1_000/DES_00293,1
0.46,0.4188235294,0.4501960784,0.3925490196,0.3325490196,0.05160784314,0.6352941176,0.64,0.5419607843,0.85,0.5549019608,0.3725490196,0.4865882353,0.1301960784,0.8607843137,0.8303921569,-0.7951573,100.8093,03_OPT/00/NSGA1_000/DES_00294,1
0.7733333333,0.3552941176,0.6556862745,0.2635294118,0.32,0.04294117647,-9.082352941,0.7215686275,0.4509803922,0.88,0.5656862745,0.5921568627,0.5444705882,0.1098039216,0.8403921569,0.8519607843,-1.103938,100.7601,03_OPT/00/NSGA1_000/DES_00295,1
0.6933333333,0.4823529412,0.4109803922,0.5545098039,0.3482352941,0.04854901961,4.258823529,0.5145098039,0.4964705882,0.8805882353,0.5029411765,0.5215686275,0.4950588235,0.111372549,0.8615686275,0.8656862745,-0.8447675,100.5163,03_OPT/00/NSGA1_000/DES_00296,1
0.6166666667,0.5270588235,0.4862745098,0.491372549,0.32,0.02815686275,-7.764705882,0.1976470588,0.4933333333,0.8623529412,0.5901960784,0.01568627451,0.5247058824,0.1141176471,0.8921568627,0.8450980392,-1.092426,101.1854,03_OPT/00/NSGA1_000/DES_00297,1
0.7233333333,0.5317647059,0.542745098,0.4117647059,0.3403921569,0.04752941176,-3.482352941,0.7435294118,0.4776470588,0.86,0.6303921569,0.1843137255,0.4752941176,0.1152941176,0.8505882353,0.9196078431,-0.1348012,99.98413,03_OPT/00/NSGA1_000/DES_00298,1
0.6633333333,0.4494117647,0.4690196078,0.5737254902,0.2619607843,0.07352941176,5.247058824,0.6180392157,0.4619607843,0.8535294118,0.5568627451,0.2549019608,0.4442352941,0.1031372549,0.8780392157,0.9166666667,0.954857,99.80006,03_OPT/00/NSGA1_000/DES_00299,1
0.4733333333,0.4588235294,0.48,0.4666666667,0.3435294118,0.04549019608,-8.258823529,0.3890196078,0.3631372549,0.8594117647,0.5901960784,0.3490196078,0.4894117647,0.102745098,0.8301960784,0.9019607843,-1.114111,100.7724,03_OPT/00/NSGA1_000/DES_00300,1
0.3933333333,0.4094117647,0.4925490196,0.5298039216,0.3717647059,0.06537254902,-1.505882353,0.6274509804,0.5419607843,0.8629411765,0.5637254902,0.5215686275,0.5021176471,0.1349019608,0.8701960784,0.7980392157,-0.4099433,100.8038,03_OPT/00/NSGA1_000/DES_00301,1
0.69,0.56,0.4737254902,0.3458823529,0.3450980392,0.04803921569,-3.976470588,0.5458823529,0.3694117647,0.8682352941,0.5950980392,0.3294117647,0.5571764706,0.1050980392,0.8701960784,0.8637254902,-1.167079,100.863,03_OPT/00/NSGA1_000/DES_00302,1
0.5033333333,0.4494117647,0.6007843137,0.4035294118,0.3952941176,0.05568627451,5.905882353,0.3952941176,0.422745098,0.8958823529,0.5411764706,0.07450980392,0.4894117647,0.1301960784,0.8843137255,0.9166666667,-0.3318702,100.1448,03_OPT/00/NSGA1_000/DES_00303,1
0.5166666667,0.5341176471,0.5333333333,0.6341176471,0.368627451,0.05823529412,-10.72941176,0.5741176471,0.4917647059,0.8941176471,0.6196078431,0.5568627451,0.5105882353,0.1266666667,0.8364705882,0.8225490196,-0.4113355,100.5208,03_OPT/00/NSGA1_000/DES_00304,1
0.8266666667,0.3717647059,0.448627451,0.3843137255,0.3341176471,0.04905882353,4.094117647,0.4454901961,0.44,0.8847058824,0.5470588235,0.4235294118,0.5049411765,0.1074509804,0.8529411765,0.9068627451,-0.6099162,100.326,03_OPT/00/NSGA1_000/DES_00305,1
0.71,0.5152941176,0.5160784314,0.6176470588,0.3937254902,0.04803921569,2.776470588,0.5145098039,0.4933333333,0.8570588235,0.6058823529,0.3764705882,0.4484705882,0.1074509804,0.8458823529,0.8911764706,-0.5121238,100.184,03_OPT/00/NSGA1_000/DES_00306,1
0.6666666667,0.5294117647,0.5082352941,0.4639215686,0.3482352941,0.07047058824,4.423529412,0.3670588235,0.4509803922,0.8611764706,0.5833333333,0.4705882353,0.5232941176,0.1043137255,0.8874509804,0.8882352941,0.3366655,99.99973,03_OPT/00/NSGA1_000/DES_00307,1
0.74,0.4870588235,0.4407843137,0.5298039216,0.2258823529,0.06384313725,4.917647059,0.5709803922,0.5388235294,0.8511764706,0.5882352941,0.5019607843,0.4936470588,0.1070588235,0.882745098,0.9078431373,1.568482,99.67742,03_OPT/00/NSGA1_000/DES_00308,1
0.9433333333,0.4376470588,0.5019607843,0.3980392157,0.3592156863,0.02254901961,-12.04705882,0.4517647059,0.4007843137,0.8864705882,0.6137254902,0.1254901961,0.4710588235,0.1098039216,0.8835294118,0.9362745098,-1.102091,100.5633,03_OPT/00/NSGA1_000/DES_00309,1
0.7666666667,0.5741176471,0.5254901961,0.4803921569,0.3450980392,0.03478431373,3.435294118,0.4298039216,0.422745098,0.8505882353,0.6098039216,0.1607843137,0.4724705882,0.1211764706,0.8552941176,0.9421568627,-0.7451313,100.1606,03_OPT/00/NSGA1_000/DES_00310,1
0.7133333333,0.4776470588,0.5678431373,0.3788235294,0.3074509804,0.05007843137,-1.176470588,0.5678431373,0.4949019608,0.8764705882,0.6225490196,0.4235294118,0.5105882353,0.1258823529,0.8576470588,0.8862745098,-0.05630956,100.0936,03_OPT/00/NSGA1_000/DES_00311,1
0.5966666667,0.5552941176,0.528627451,0.5764705882,0.3294117647,0.06129411765,-2.329411765,0.6117647059,0.4650980392,0.8805882353,0.5970588235,0.4823529412,0.4682352941,0.1050980392,0.8505882353,0.8833333333,0.02293329,100.0741,03_OPT/00/NSGA1_000/DES_00312,1
